tmdbId,title,overview,cast,director
964,"Phantom of the Opera, The (1925)","A grotesquely disfigured composer known as the ""Phantom"" haunts Paris' opera house, where he's secretly grooming Christine Daae to be an opera diva. Luring her to his underground lair, the Phantom declares his love. But Christine loves Raoul de Chagny and plans to elope with him after her next performance. When the Phantom finds out, he abducts Christine, incurring the wrath of Raoul -- and a horde of rabid Parisians.","Lon Chaney,Mary Philbin,Norman Kerry",Rupert Julian
27503,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Lon Chaney is carnival knife thrower Alonzo the Armless and Joan Crawford is the scantily clad carnival girl he hopes to marry.,"Lon Chaney,Norman Kerry,Joan Crawford",
28189,"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)","Adapted from Edgar Allan Poe's Fall of the House of Usher, director Jean Epstein studiously avoids cheap shocks in this tale of hereditary madness, choosing instead a tightly controlled, spookily subtle technique. The hero, having indirectly caused the death of his beloved, stubbornly tries to resurrect her spirit by devoting himself to painting and sculpture. Epstein conveys the twilight zone between life and death with lingering dissolves and brilliant utilization of slow motion.","Jean Debucourt,Marguerite Gance,Charles Lamy",
3574,Doctor X (1932),A wisecracking New York reporter intrudes on a research scientist's quest to unmask The Moon Killer.,"Lionel Atwill,Fay Wray,Lee Tracy",Michael Curtiz
31592,"Old Dark House, The (1932)","Seeking shelter from a pounding rainstorm in a remote region of Wales, several travellers are admitted to a gloomy, foreboding mansion belonging to the extremely strange Femm family. Trying to make the best of it, the guests must deal with their sepulchral host, Horace Femm and his obsessive, malevolent sister Rebecca. Things get worse as the brutish manservant Morgan gets drunk and runs amok.","Boris Karloff,Melvyn Douglas,Charles Laughton",James Whale
779,Vampyr (1932),A traveler obsessed with the supernatural visits an old inn and finds evidence of vampires.,"Nicolas de Gunzburg,Maurice Schutz,Rena Mandel",
28046,"Ghoul, The (1933)","British Egyptologist Professor Morlant finds a magic jewel in the tomb of an Oriental idol. This talisman is supposed to grant immortality to those who are buried with it. So Morlant arranges to have it put into his grave upon his demise. And woe to those who might double-cross him, for Morlant's spirit will arise to wreak vengeance on his betrayers...","Boris Karloff,Cedric Hardwicke,Ernest Thesiger",T. Hayes Hunter
3031,Island of Lost Souls (1932),"An obsessed scientist conducts profane experiments in evolution, eventually establishing himself as the self-styled demigod to a race of mutated, half-human abominations.","Charles Laughton,Richard Arlen,Leila Hyams",Erle C. Kenton
43148,"Vampire Bat, The (1933)","When the villagers of Klineschloss start dying of blood loss, the town fathers suspect a resurgence of vampirism. While police inspector Karl remains skeptical, scientist Dr. von Niemann cares for the vampire's victims one by one, and suspicion falls on simple-minded Herman Gleib because of his fondness for bats. A blood-thirsty mob hounds Gleib to his death, but the vampire attacks don't stop.","Lionel Atwill,Fay Wray,Melvyn Douglas",Frank R. Strayer
24106,"Black Cat, The (1934)",American honeymooners in Hungary are trapped in the home of a Satan-worshiping priest when the bride is taken there for medical help following a road accident.,"Boris Karloff,Bela Lugosi,David Manners",
28910,Mark of the Vampire (1935),"Sir Karell Borotyn appears to have been killed by Count Mora, a vampire believed to haunt the local village. Now his daughter Irena is the count's next target. Enter Professor Zelen, an expert on vampires who's sent in to prevent her death. At the same time, secrets are revealed surrounding the circumstances of Sir Karell's death.","Lionel Barrymore,Elizabeth Allan,Bela Lugosi",
17907,"Raven, The (1935)","The Raven (1935) is a horror film directed by Lew Landers. It revolves around Edgar Allan Poe's famous poem, featuring B̩la Lugosi as a Poe-obsessed mad surgeon with a torture chamber in his basement and Boris Karloff as a fugitive murderer desperately on the run from the police.","Boris Karloff,Bela Lugosi,Lester Matthews",Lew Landers
27970,Werewolf of London (1935),A strange animal attack turns a botanist into a bloodthirsty monster.,"Henry Hull,Warner Oland,Valerie Hobson",Stuart Walker
23389,Revolt of the Zombies (1936),"The story is set in Cambodia in the years following WWI. Evil Count Mazovia (Roy D'Arcy) has come into possession of the secret methods by which dead men can be transformed into walking zombies and uses these unholy powers to create a race of slave laborers. An expedition is sent to the ruins of Angkor Wat, in hopes of ending Mazovia's activities once and for all. Unfortunately, Armand (Dean Jagger), one of the members of the expedition, has his own agenda.","Dean Jagger,Dorothy Stone,Roy D'Arcy",
30348,Isle of the Dead (1945),"On a Greek island during the 1912 war, several people are trapped by quarantine for the plague. If that isn't enough worry, one of the people, a superstitious old peasant woman, suspects one young girl of being a vampiric kind of demon called a vorvolaka.","Boris Karloff,Ellen Drew,Marc Cramer",Mark Robson
41020,"Beast with Five Fingers, The (1946)",Locals in an Italian village believe evil has taken over the estate of a recently deceased pianist where several murders have taken place. The alleged killer: the pianist's severed hand.,"Robert Alda,Andrea King,Peter Lorre",Robert Florey
3023,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),"Abbott &amp; Costello are two bumbling (naturally) American cops, on exchange in London, hunting for Mr. Hyde, the monster that has been terrorizing the city.","Bud Abbott,Lou Costello,Boris Karloff",Charles Lamont
29347,Fiend Without a Face (1958),"An American airbase in Canada provokes resentment from the nearby residents after fallout from nuclear experiments at the base are blamed for a recent spate of disappearances. A captain from the airbase is assigned to investigate, and begins to suspect that an elderly British scientist who lives near the base and conducts research in the field of mind over matter knows more than he is letting on..","Marshall Thompson,Kynaston Reeves,Kim Parker",Arthur Crabtree
29071,"Undead, The (1957)","Two psychics send a woman back in time to find out about her past-life experiences. She goes back as Helene, a woman from the Middle Ages who is to die at dawn under suspicion of being a witch. Then in an attempt to save Diana, and to keep all of time from being distorted, Quntis goes back in time to possibly convince Helene to let herself be killed. If she avoids her death, it will change history.","Pamela Duncan,Richard Garland,Allison Hayes",Roger Corman
30637,Corridors of Blood (1958),"An 1840s British surgeon, experiments with anesthetic gases in an effort to make surgery pain-free. While doing so, his demonstration before a panel of his peers ends in a horrific mishap with his patient awakening under the knife; he is forced to leave his position in disgrace. To complicate matters, he becomes addicted to the gases and gets involved with a gang of criminals, led by Black Ben and his henchman Resurrection Joe.","Boris Karloff,Betta St. John,Christopher Lee",Robert Day
58997,Invisible Invaders (1959),"Aliens, contacting scientist Adam Penner, inform him that they have been on the moon for twenty thousand years, undetected due to their invisibility, and have now decided to annihilate humanity unless all the nations of earth surrender immediately. Sequestered in an impregnable laboratory trying to find the aliens' weakness, Penner, his daughter, a no-nonsense army major and a squeamish scientist are attacked from outside by the aliens, who have occupied the bodies of the recently deceased.","John Agar,Jean Byron,Philip Tonge",Edward L. Cahn
52745,"Leech Woman, The (1960)","An endocrinologist in a dysfunctional marriage with an aging, alcoholic wife journeys to Africa seeking a drug that will restore youth.","Coleen Gray,Grant Williams,Phillip Terry",Edward Dein
64568,Scream of Fear (a.k.a. Taste of Fear) (1961),"A wheelchair-bound young girl returns to her father's estate after ten years, and although she's told he's away, she keeps seeing his dead body on the estate.","Susan Strasberg,Ronald Lewis,Ann Todd",Seth Holt
31287,Eegah (1962),"Teenagers stumble across a prehistoric caveman, who goes on a rampage.","Arch Hall Jr.,Richard Kiel,Marilyn Manning",Arch Hall Sr.
31383,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)","Beatnick Jerry takes his girl, Angie to the carnival. Angie wants to go see the gypsy fortune teller, Jerry does not but relents. After visiting the fortune teller and hearing bad news, Jerry goes alone to see Carmelita, the dancer (the fortune teller's sister). He is invited backstage and is mesmerized into becoming a psychotic killer. Angie, and Jerry's best friend Harold realize something is amiss when Jerry tries to kill Angie.","Ray Dennis Steckler,Carolyn Brandt,Brett O'Hara",Ray Dennis Steckler
39222,"Kiss of the Vampire, The (1963)","Honeymooning in Bavaria, the young couple become stranded and are forced to stay the night in the area. Doctor Ravna, owner of the impressive chateau that sits imposingly above the village, invites them to dinner that evening. Their association with Ravna and his charming, beautiful family is to prove disastrous as they become unwittingly embroiled with this family of vampires who seek to initiate them into their diabolical creed.","Edward de Souza,Jennifer Daniel,Noel Willman",Don Sharp
10299,"Hush... Hush, Sweet Charlotte (1964)","An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative.","Bette Davis,Olivia de Havilland,Joseph Cotten",Robert Aldrich
